name,food_name,ingredients
구운계란연두부샐러드,연두부 요리 연두부계란국 부드러워요,"['연두부', '멸치&다시마', '대파', '양파', '계란', '새우젓', '소금']"
가나슈초코케이크,미니 가나슈 초코케이크,"['달걀', '설탕', '녹인 버터', '식물성오일', '밀가루박력분', '코코아가루', '다크초콜릿', '생크림']"
해물미역오트밀죽,[다이어트 식단] 고소하고 담백한 저칼로리 해물미역오트밀죽 만드는 법,"['오트밀', '바지락 홍합살', '미역', '계란', '표고버섯', '들기름', '국간장', '소금', '후추', '마늘가루']"
닭가슴살소세지깍두기볶음밥,닭가슴살 소세지 깍두기 볶음밥,"['파', '닭가슴살소세지', '깍두기', '찬밥(현미렌틸콩밥)', '코코넛오일', '김가루(자반)', '계란', '깍두기 국물', '들기름', '설탕']"
허니버터식빵러스크,허니버터 식빵러스크 ,"['식빵', '버터', '꿀이나 올리고당', '설탕', '시나몬가루']"
인절미스노우볼쿠키,고소한 인절미 스노우볼 쿠키,"['박력분', '슈가파우더', '버터', '아몬드가루', '콩가루', '슈가파우더', '콩가루']"
차돌박이고추장찌개,차돌박이 고추장찌개 ,"['차돌박이', '물', '멸치', '다시마', '감자(약간 큰 것)', '양파(中)', '애호박', '매운고추(小)', '홍고추(小)', '고추장 볼록', '고춧가루', '후추가루', '멸치액젓', '간장', '다진마늘', '청주']"
피넛버터초코오트밀쿠키,피넛버터쿠키,"['버터', '피넛 버터', '황설탕', '백설탕', '계란', '박력분', '베이킹파우더', '베이킹소다', '소금']"
양배추샐러드빵,아는 맛이라 더 무서운 양배추샐러드빵,"['모닝빵', '양배추', '당근', '오이', '케찹', '마요네즈', '머스타드', '소금', '설탕']"
중국식달걀볶음밥,통통한 새우를 듬뿍 넣은 중국식 달걀볶음밥!,"['새우', '대파', '당근', '달걀', '찬밥', '오일', '굴소스', '소금', '후추', '참기름']"
소고기간장떡볶이,소고기간장떡볶이 만드는법,"['떡볶이 떡', '소고기', '어묵', '파', '식용유', '다진마늘', '간장', '굴소스', '설탕', '올리고당', '깨']"
두부참치마요주먹밥,[다이어트] 두부 참치마요 주먹밥,"['통조림 참치 85g 짜리', '양배추 약', '깻잎', '두부', '밥', '참기름', '마요네즈', '후추', '김가루']"
카레식빵러스크,카레식빵러스크 만들기 ,"['식빵', '버터', '카레가루', '파슬리', '설탕']"
밤영양밥,밤영양밥 - 딸에게# /밤영양밥만들기 ,"['밤', '대추', '은행', '잣', '호두 맵쌀', '찹쌀']"
카레현미김주먹밥,카레주먹밥 여의도 명물 주먹밥 그대로 만들어봤어요 ‼️,"['밥', '당근', '양파', '조미김', '맛소금', '카레가루', '참기름']"
샐러리닭가슴살볶음밥,매콤 샐러리 닭가슴살 볶음밥 만들기 다이어트 식단,"['잡곡밥', '닭가슴살', '샐러리', '양파', '대파', '고추기름', '맛술', '소금', '후춧가루', '고춧가루', '다진 마늘', '맛술', '간장', '고추장', '참기름', '통깨']"
식빵컵계란빵,식빵컵계란빵:베이컨에 달걀이 쏙~,"['식빵', '베이컨', '달걀', '소금', '후추']"
바질참치마요김밥,바질 참치 마요 김밥 만드는법,"['구운김', '밥', '계란', '우엉 볶음', '당근', '어묵 볶음', '스팸', '체다 치즈', '바질', '참치 마요', '소금', '우엉', '양조간장', '설탕', '올리고당', '식용유', '소주', '물', '식용유', '물', '소금', '후추', '마요네즈', '참기름', '후춧가루']"
두부강정호두조림,두부강정 호두조림 ,"['두부', '굴소스', '오미자청', '참기름', '올리고당']"
감태명란주먹밥,검정색 주먹밥은 노노 ★ 감태명란주먹밥 ★,"['밥', '감태', '명란젓', '마요네즈', '설탕', '소금', '참기름', '통깨']"
표고버섯콩나물밥,맛있는 표고버섯 콩나물밥 만들기,"['콩나물', '표고버섯', '대파', '간장', '고춧가루', '참기름', '통깨']"
아스파라거스베이컨볶음밥,아스파라거스베이컨볶음밥,"['아스파라거스', '베이컨', '대파', '소금', '후춧가루', '식용유', '오레가노', '파르메산치즈']"
머쉬마루버섯짜장밥,머쉬마루버섯 짜장밥,"['돼지고기', '머쉬마루버섯', '감자', '양배추', '호박', '계란', '춘장', '식용유', '굴소스', '간장', '설탕']"
소시지카레볶음밥,소시지 카레 볶음밥,"['소시지', '밥 2공기 달걀', '양파', '파프리카', '호박', '감자', '카레 가루', '간장', '케첩', '버터', '후춧가루']"
빨간어묵떡볶이,빨간 어묵 떡볶이/ 매운 어묵 만들기,"['어묵', '떡국용 떡', '다시마', '물', '고추장', '고춧가루', '설탕', '간장', '물엿', '다진 마늘', '대파', '청양고추']"
참치해초비빔밥,[식약처] 참치해초비빔밥,"['캔참치', '해초', '밥', '콩나물', '애호박', '달걀', '참기름', '참깨', '고추장', '케첩', '간장', '소금', '후추']"
밤야채죽,밤죽 만들기,"['쌀(불린것)', '물', '밤', '소금']"
닭가슴살파프리카과일샐러드,[암예방레시피] 닭가슴살 파프리카 과일 샐러드,"['삶은 닭가슴살', '파프리카', '샐러드용 야채', '키위', '호밀빵', '귤']"
김치롤유부초밥,간편 생일도시락 예쁘게 싸기! 김치롤유부초밥 유부롤초밥 신김치볶음,"['밥', '시판 유부피', '시판장조림 소스', '깻잎', '신김치', '김', '슬라이스치즈', '들기름', '물엿', '진간장', '후추']"
맷돌호박죽,원인부터 알아보는 이유있는 다이어트! 붓기에 효과적인 맷돌호박죽 ,"['맷돌 호박', '귀리', '퀴노아', '구운 귀리', '물', '소금']"
초코칩크림치즈컵케이크,초코칩 크림치즈 컵케이크,"['버터', '황설탕', '계란', '박력쌀가루', '코코아파우더', '베이킹파우더', '우유', '초코칩', '크림치즈', '설탕', '생크림', '초코칩']"
베이컨카레볶음밥,베이컨카레볶음밥,"['밥', '베이컨', '양파 작은것', '애호박', '당근', '카레가루', '간마늘', '식용유', '버터', '소금', '후추']"
식빵치즈스틱,식빵치즈스틱/치즈빵,"['식빵', '모짜렐라치즈', '케찹적당량', '파슬리가루']"
소보로모카머핀,소보로 모카 머핀,"['박력분', '버터', '설탕', '달걀', '베이킹파우더', '소금', '우유', '커피', '물', '소보로']"
차돌박이콩나물밥,차돌박이 콩나물밥,"['차돌박이', '불린 쌀', '콩나물', '표고버섯', '청주', '미나리', '양조간장', '고추가루', '다진마늘', '참기름', '통깨']"
꿀호떡버거,꿀호떡버거,"['꿀호떡', '떡갈비', '체더치즈', '달걀', '양상추', '버터', '마요네즈', '머스터드소스']"
인삼떡갈비,인삼 떡갈비만드는방법~ 인삼 떡갈비간단하고 맛있게 만드는방법,"['새삼', '목삼겹', '만능간장', '청량고추', '양파', '파']"
크래미오이샐러드베이글샌드위치,크래미오이샐러드 베이글샌드위치 [간단하고 맛있는 브런치메뉴! 산뜻한 맛이 매력적이에요!],"['크래미', '오이', '마요네즈', '렌치드레싱 또는 홀그레인머스타드', '샐러드 채소', '슬라이스햄', '방울토마토', '계란', '체다치즈', '베이글']"
아몬드초코쿠키,아몬드 초코쿠키 ,"['박력분', '옥수수전분', '코코아가루', '분유', '베이킹파우더', '버터', '달걀노른자', '포도시유', '슬라이스 아몬드', '설탕']"
콥샐러드스무디볼,[암예방레시피]든든한 한끼 콥샐러드 스무디볼,"['복숭아', '아로니아', '얼린 바나나', '물', '빨간파프리카', '노란 파프리카', '청피망', '적양배추', '볶은 귀리', '슬라이스 아몬드', '파프리카']"
닭강정치킨,간단한 간식! 닭강정 치킨!,"['닭가슴살', '튀김가루', '케찹', '고추장', '물엿', '다진마늘', '맛술', '소금', '후추', '식용유']"
허니초코머핀,허니초코머핀,"['박력분', '아몬드가루', '코코아가루', '버터', '우유', 'bp', '계란', '초코칩', '설탕', '꿀', '소금']"
블루베리상투과자,블루베리상투과자 만들기,"['백앙금', '아몬드가루', '달걀노른자', '블루베리주스']"
훈제오리깍두기볶음밥,훈제오리깍두기볶음밥 (남은 재료와 신김치응용),"['깍두기', '훈제오리고기', '대파', '밥', '다진 마늘', '진간장', '설탕', '식용유', '참기름', '통깨']"
고추참치김치볶음밥,윤승아 꼬앨밥(고추참치김치볶음밥),"['김치', '고추참치', '스팸햄', '계란', '깨소금']"
참치김밥계란말이,참치김밥 계란말이,"['김', '계란', '참치', '깻잎', '단무지', '맛살', '고추장', '쌀엿', '매실청', '굴소스']"
레인보우머랭쿠키,쫀쫀한 스위스머랭으로 영롱한 갤럭시 머랭스틱 & 레인보우 머랭쿠키 ,"['달걀흰자', '설탕', '레몬즙', '색소']"
초콜릿치즈케이크,생초콜릿 치즈 케이크,"['크림치즈', '설탕', '계란', '코코아 파우더', '초콜릿', '럼', '코코아파우더', '딸기', '민트']"
오이지멸치주먹밥,밑반찬주먹밥~ 오이지멸치주먹밥 만드는 법,"['오이지 무침', '멸치 볶음', '밥', '김밥용김', '참기름', '참깨']"
피넛버터오트밀머핀,피넛버터오트밀머핀 만들기 ,"['계란', '중력분', '오트밀', '초코칩', '피넛버터', '버터', '설탕', '베이킹파우더', '우유']"
요거트컵케이크,크리스마스 요거트 컵케이크,"['요거트', '카드테라', '딸기쨈', '딸기파우더', '슈가파우더', '디저트컵']"
누룽지야채계란죽,누룽지 야채 계란죽,"['누룽지', '물', '당근', '파프리카', '양파', '브로콜리', '연두', '소금', '계란', '참기름', '깨']"
베이컨깍두기볶음밥,베이컨깍두기볶음밥만들기,"['밥', '베이컨', '깍두기', '굴소스', '들기름']"
매콤닭강정,매콤닭강정!!!,"['닭가슴살', '모짜렐라치즈', '옥수수캔', '쪽파', '당근', '파슬리가루', '계란흰자', '고추장', '간장', '설탕', '올리고당', '케찹', '다진마늘']"
스팸볶음밥그라탕,그릇채 먹는 스팸볶음밥그라탕,"['찬밥', '스팸베이컨', '청 피망', '노랑 파프리카', '빨강 파프리카', '애느타리버섯', '또띠아', '모차렐라치즈', '굴소스', '핫소스', '소금', '파슬리가루']"
불고기식빵피자,불고기 피자(불고기 식빵피자),"['소고기(불고기용) 1근', '양파', '식빵', '모짜렐라치즈', '파슬리가루', '간장', '설탕', '맛술', '참기름', '과일주스', '다진마늘', '물', '후추']"
퀴노아견과류강정,아메리카노와 잘어울리는 디저트 퀴노아 견과류 강정,"['퀴노아', '볶은 율무', '아몬드', '캐슈넛', '올리고당']"
땅콩호박죽,땅콩호박죽,"['땅콩 호박', '물', '찹쌀', '황설탕', '소금', '대추']"
사과대추오이샐러드,사과대추 오이 샐러드,"['오이', '사과대추', '아삭이고추', '간장', '매실청', '고추가루', '레몬즙', '참치액', '들기름', '깨']"
와사비마요크래미유부초밥,이런 매력이?? 와사비마요 크래미 유부초밥,"['유부초밥', '크래미', '생와사비', '마요네즈', '밥']"
오레오크림치즈컵케이크,오레오 크림치즈 컵케이크/오레오 초코 머핀｜효썸,"['무염버터', '설탕', '달걀', '바닐라익스트랙', '박력분', '베이킹파우더', '코코아파우더', '우유', '오레오', '크림치즈', '무염버터', '슈가파우더', '오레오']"
깨소금오이샐러드,초간단 오이만 있으면 완성~ 깨소금오이샐러드 ,"['오이', '깨소금', '고운소금', '참기름', '고춧가루', '후추']"
관자버섯떡국,키조개 관자 요리 : 관자버섯떡국/저녁메뉴,"['관자', '떡국떡', '대파', '국간장', '참기름', '다진마늘', '다시마(10x10)', '물']"
식빵딸기생크림롤케이크,식빵 딸기 생크림 롤 케이크,"['식빵', '딸기']"
만두피치킨샐러드,집에남은 자투리야채를 활용한 만두피 치킨샐러드~,"['만두피', '자투리야채', '캔옥수수', '계란', '새싹채소', '귤', '닭가슴살', '밀가루', '빵가루', '케첩', '허니머스터드']"
소세지마늘볶음밥,소세지마늘볶음밥,"['비엔나소세지', '통마늘', '대파', '진간장', '식용유', '후춧가루', '통깨', '밥']"
핫케이크도너츠,핫케이크가루로 만드는 간단도너츠,"['핫케이크 가루', '계란', '우유', '베이킹파우더', '식용유']"
해장김치죽,집밥 백선생 해장김치죽 만드는 법,"['육수', '찬밥', '김치', '떡국떡', '대파', '다진마늘', '고춧가루', '국간장']"
그릭요거트산딸기케이크,그릭요거트 산딸기 케이크 만들기,"['900ml 플레인 요거트', '오예스', '산딸기와 블랙베리']"
주꾸미갑오징어덮밥,주꾸미덮밥,"['주꾸미', '대파', '청양고추', '홍고추', '간장', '고추장', '고춧가루', '다진마늘', '다진생강', '물엿', '후춧가루', '청주', '통깨', '참기름']"
통밀초코쿠키,통밀 초코 쿠키,"['통밀가루', '아몬드 가루', '코코아파우더', '코코넛 오일', '머스코바도 설탕', '우유', '호두', '슬라이스 아몬드']"
초코케이크도넛,달콤한 초코케이크도넛!,"['박력분', '코코아가루', '무슈구슈(설탕)', '베이킹파우더', '달걀', '우유', '녹인 버터', '화이트초콜릿', '크런치', '피스타치오']"
감자나물비빔밥,너무너무 간단하고 맛난 감자나물 비빔밥 ,"['감자(중)', '밥', '식용유', '다진 파', '다진 마늘', '간장', '고춧가루', '참기름', '볶음깨']"
김치참치주먹밥,김치참치주먹밥(※간단※),"['김치', '참치캔', '고추장', '설탕', '밥', '참기름', '깨', '마요네즈', '김가루']"
연어샐러드또띠아,(연어 또띠아롤)홈메이드 토마토 페이스트로 만든 연어 또띠아롤^*^,[]
바질페스토샐러드파스타,상큼하고 라이트한 바질페스토 샐러드 파스타 만들기(푸실리 면 활용),"['푸실리 파스타', '샐러드채소', '슈레드치즈', '캐슈넛', '바질페스토', '슈레드치즈', '올리브유', '양조간장', '레몬즙', '다진마늘', '올리고당', '깨소금']"
