name,food_name,ingredients
매콤돈까스김밥,매콤 돈까스김밥,"['밥', '십간 돈까스', '시금치', '단무지', '김밥김', '시판비빔장 40g', '참기름', '통깨']"
백련초고구마현미쌀롤케이크,백련초 고구마 현미쌀 롤케이크,"['현미쌀가루', '백련초가루', '설탕 a', '물엿', '설탕 b', '소금', '달걀', '식용유', '베이킹파우더', '바닐라향', '물', '고구마', '우유', '꿀', '블루베리 잼']"
키위양배추샌드위치,키위양배추샌드위치,"['식빵', '양배추', '당근', '스팸', '키위', '허니머스타드', '마요네즈', '소금', '후추']"
닭가슴살볶음밥순대,순대볶음 황금 레시피. 다이어트에 좋은 닭가슴살 곤약 순대 볶음.,"['닭가슴살 순대', '양배추', '양파', '청량고추', '홍고추', '대파', '깻잎', '고추장', '고춧가루', '설탕', '간장', '간마늘', '생강술', '후추', '통깨', '들기름']"
감자계란빵,감자계란빵,"['계란', '슬라이스치즈', '감자', '긴베이컨', '감자전분', '소금']"
시금치치즈계란말이,[ 아이 반찬 ] 시금치 치즈 계란말이. ,"['달걀', '시금치', '치즈', '해바라기씨유', '소금', '후추']"
마씨메추리알장조림,마씨 메추리알장조림,"['마씨', '메추리알', '마늘', '청양고추', '물', '간장', '설탕']"
체리생크림케이크,체리 생크림 케이크 :: 크리스마스 케이크 만들기,"['18cm', '달걀', '설탕', '박력분', '코코아', '버터', '우유', '생크림', '설탕', '다크체리 통조림']"
두부달가슴살카레볶음밥,닭 가슴살 카레 닭 카레 만들기,"['닭 가슴살', '플레인 요거트', '레몬즙', '다진 마늘', '고운 고춧가루', '카레가루', '후추', '카레가루', '물', '토마토소스', '우유', '고운 고춧가루', '양파', '양배추', '버터']"
초코두부아이스크림,초코두부아이스크림,"['두부', '우유', '초콜릿', '꿀', '코코아가루']"
소고기깍두기볶음밥,소고기 깍두기볶음밥 만드는법- 딸에게#,"['한우 등심', '알타리', '김치국물', '버터', '올리브유', '밥', '굴소스', '버터', '소금', '후추', '홍고추', '청양고추', '부추', '간장']"
양파참치볶음밥,양파 참치 볶음밥,"['밥', '참치캔', '양파', '마늘', '소금', '후추']"
베이컨계란토스트,베이컨 계란 토스트,"['쌀식빵', '베이컨', '양파', '파', '파프리카', '새송이버섯', '달걀', '식용유', '마요네즈', '케첩']"
푸딩달걀찜,푸딩달걀찜,"['달걀', 'MSG', '물']"
체리초콜릿케이크,체리 초콜릿,"['다크 커버춰 초콜릿', '다크 코팅 초콜릿', '생크림', '코앵트로', '마라시노 체리']"
햄치즈에그토스트,닭가슴살 햄 넣어서 칼로리 확 줄인 햄치즈에그토스트 햄치즈에그샌드위치 만들기 브런치메뉴 도시락메뉴,"['식빵', '닭가슴살햄', '체다치즈', '계란', '버터', '귤잼', '허브솔트', '설탕']"
소세지브레드푸딩,남은 식빵 처리하기에 좋은 '소세지 브레드 푸딩' 만들기,"['식빵', '소세지', '양송이', '양파', '버터', '소금', '슈레드 체다치즈', '슈레드 모짜렐라 치즈', '파슬리가루', '후추', '계란', '우유', '소금', '후추']"
프렌치에그토스트,계란품은 프렌치 토스트,"['식빵', '계란', '치즈', '딸기잼', '식용유']"
한우불고기샌드위치,건강까지 챙기는 한우 불고기 샌드위치,"['한우 우둔살 샤브샤브용', '토마토', '로메인', '슬라이스 치즈', '식빵', '간장', '설탕', '물엿', '다진마늘', '맛술', '참기름', '후춧가루', '마요네즈', '와사비']"
카레닭가슴살야채볶음밥,한끼식사 다이어트에 좋은 카레 닭가슴살 야채볶음밥 만들기!,"['닭가슴살', '브로콜리(소)', '당근', '양파(중)', '슬라이스치즈', '밥', '카레가루', '소금', '후추약간', '청주', '소금', '후추']"
카레볶음밥전,카레 볶음밥전,"['밥', '다진 소고기', '붉은 피망', '피망', '밀가루', '달걀', '식용유', '카레가루', '소금', '간장', '후추가루', '설탕', '다진 마늘']"
베이컨베이글샌드위치,"베이컨 베이글 샌드위치, 브런치 메뉴도 간단한 한 끼도 되는 맛있는 샌드위치 만들기","['어니언 베이글', '양상추', '토마토', '베이컨', '치즈', '갈릭마요소스', '홀그레인머스터드소스', '피클']"
봄나물스팸볶음밥,봄나물 스팸 볶음밥 / 오늘도 고생한 나에게#8 [ 심야레시피 ],"['(다진)냉이', '(다진)달래', '(다진)미나리', '(다진)스팸', '밥', '계란', '참기름', '진간장']"
참치치즈토스트,참치 치즈 토스트 ,"['식빵', '참치', '체다치즈', '파슬리가루', '마요네즈', '케첩']"
생딸기아이스크림,딸기로 만드는 간단한 야매 생딸기아이스크림(생딸기우유도!) | strawberry ice cream,"['딸기', '설탕', '딸기', '바닐라아이스크림']"
건새우시금치계란국,건새우시금치계란국&시금치나물:시금치 한 단 야무지게 활용하기,"['시금치(섬초)', '다시마쌀뜨물', '느타리버섯', '건새우', '소금약간', '된장', '계란', '대파', '시금치(섬초)', '국간장', '다진마늘', '참기름+들기름', '깨소금']"
피넛버터바나나토스트,피넛버터 바나나 토스트,"['식빵', '바나나', '피넛버터', '시나몬가루']"
꼬마어묵김밥,[꼬마어묵김밥] 별거없어보여도 재료하나로 기깔나는 맛나는 간단김밥,"['밥 420g', '사각어묵', '김밥김', '참기름', '깨', '소금', '간장', '올리고당', '맛술', '고춧가루']"
계란햄치즈샌드위치,계란햄치즈샌드위치,"['삶은계란', '양파', '당근', '스팸 작은것', '브로콜리 작은거', '햄', '치즈', '마요네즈', '케찹', '머스타드소스', '설탕']"
잡곡닭가슴살볶음밥,♥[신혼밥상] 잡곡닭가슴살볶음밥,"['잡곡 밥', '닭가슴살', '달걀', '새송이', '양파', '당근', '대파', '굴소스']"
베이글바나나토스트,통밀 베이글과 베이글 바나나 토스트,"['유기농통밀', '강력분', '리오 올리브유', '자이로과당', '인스턴트 드라이이스트', '소금', '물', '유기농 트라일믹스', '물', '꿀', '베이킹파우더', '피넛버터', '바나나', '아가베시럽', '호두']"
애플프렌치토스트,"브런치로 최고, 애플 프렌치 토스트","['식빵', '사과', '계란', '슈가 파우더', '버터', '설탕', '물', '소금', '시나몬 가루 호불호에 따라']"
부추야채계란말이,두툼한 부추야채계란말이 레시피!,"['계란', '부추', '양파', '당근', '설탕', '소금', '우유', '물', '참기름', '후추']"
당근핫케이크,당근 핫케이크 만들기,"['핫케이크 가루', '당근', '우유', '계란']"
돼지고기계란장조림,돼지고기계란장조림~,"['돼지고기안심', '계란', '월계수잎', '진간장', '설탕', '대파', '맛술', '마늘', '생강', '실파', '통깨']"
비빔계란김밥,비빔 계란김밥(냉털 나물 계란김밥),"['계란', '밥', '단무지', '고추장', '김밥용김', '소금', '나물']"
사과프렌치토스트,식빵으로 만드는 '사과 프렌치토스트' ,"['식빵', '두유', '버터', '사과 작은 크기', '설탕', '물', '계피가루']"
복숭아크림치즈토스트,♬복숭아크림치즈 토스트레시피♬ 숨겨진재료가 핵심!,"['복숭아', '식빵', '버터', '크림치즈', '메이플시럽']"
복숭아코코넛우유푸딩,복숭아 코코넛 우유푸딩,"['복숭아', '설탕', '레몬즙', '우유', '코코넛밀크', '설탕', '판젤라틴', '코코넛가루', '타임잎', '복숭아', '체리', '담을 용기']"
가지요거트샐러드,가지요거트샐러드 가지를 색다르게 드셔보세요,"['가지', '버터', '그릭요거트', '다진마늘', '올리브유', '레몬즙', '꿀', '후추', '소금']"
빼빼로롤케이크,빼빼로 롤케이크,"['버터', '기름', '슈가파우더', '박력분', '달걀흰자', '딸기레진', '코코아가루', '박력쌀가루(박력분)', '설탕', '물엿', '달걀', '버터', '우유', '베이킹파우더', '소금', '바닐라오일', '생크림', '설탕', '냉동딸기', '버터', '기름', '슈가파우더', '박력분', '달걀흰자', '딸기레진', '코코아가루']"
관자파인애플볶음밥,등갈비고추장립+관자파인애플볶음밥,"['등갈비', '싱싱한 관자', '파인애플', '적양파', '파프리카', '노랑파프리카', '오이', '밥', '고구마', '고추장', '케첩', '설탕', '올리고당', '청주', '다진마늘', '생강즙', '후추', '소금', '굴소스', '마요네즈', '머스타드', '플레인요거트', '소금']"
양배추치즈오믈렛샌드위치,양배추치즈오믈렛 샌드위치,"['양배추', '양파', '베이컨', '슬라이스치즈', '계란', '토스트식빵', '버터(식물성)', '소금', '후추']"
무화과생크림케이크,무화과 생크림 케이크,"['무스틀', '달걀', '설탕', '꿀', '바닐라 익스트랙', '버터', '우유', '박력분', '무화과', '설탕', '생크림', '설탕', '장식용 생크림', '설탕', '데코할 무화과']"
아보카도계란샌드위치,아보카도계란샌드위치,"['식빵', '아보카도', '계란', '치즈', '메이플시럽']"
망고요거트스무디,상콤달콤 망고 요거트 스무디,"['얼린망고', '우유', '플레인 요거트', '꿀']"
초코핫케이크,초코 핫케이크 # 블루베리 # 핫케잌 믹스 # 머핀 에어프라이어,"['핫케잌 믹스', '달걀', '우유', '블루베리', '건크랜베리', '크래커', '모짜렐라치즈', '캐슈넛', '피스타치오', '포도씨유']"
녹두팬케이크,녹두팬케이크,"['콩나물', '감자', '양파', '녹두 불린것', '묵은지', '부침가루']"
고구마딸기케이크,딸기 딸기한 딸기 파운드케이크,"['딸기', '설탕', '레몬즙', '팬케이크믹스', '계란', '우유', '무염버터', '화이트초콜릿', '딸기', '꿀', '민트']"
날치알계란찜,날치알 계란찜 만드는 법,"['계란', '날치알', '쪽파', '매운고추', '후추', '물', '멸치다시백(멸치', '다시마', '깨', '참기름', '쯔유', '소금', '다진마늘']"
죠리퐁카페라떼,죠리퐁라떼 달달한 홈카페 레시피 죠리퐁쉐이크예요 :) ,"['죠리퐁', '흰우유', '바닐라 아이스크림', '얼음']"
노오븐마카롱,밥통 카스테라만들기 노버터! 노오븐!,"['달걀 흰자', '설탕', '달걀 노른자', '설탕', '우유', '포도씨유', '꿀', '바닐라익스트렉', '박력분']"
오징어김치볶음밥,오징어김치볶음밥 도시락으로 훌륭해요~,"['밥(식은밥)', '김치 (반)에서', '오징어', '만능 기름 & 식용우', '부순 깨', '참기름', '김', '소금', '설탕']"
옥수수참치샌드위치, 옥수수참치샌드위치,"['식빵', '참치', '옥수수', '적양파', '다진오이피클', '양상추', '마요네즈', '허니머스타드', '소금', '후추']"
애호박계란국,애호박 계란국 끓이는 법!,"['계란', '애호박', '대파', '간장', '참기름', '후추', '소금 간']"
새우볶음밥브리또,새우볶음밥 브리또,"['냉동 새우볶음밥', '또띠아', '토마토소스', '모짜렐라치즈', '파프리카파우더', '소금', '후추', '올리브유']"
닭안심메추리알장조림,짜지않고 맛있는 닭안심 메추리알 장조림 ,"['닭안심', '메추리알', '우유', '양파', '통마늘', '대파', '일반 양조간장', '올리고당', '설탕', '물', '후추가루', '맛술']"
햄치즈크로와상샌드위치,간단한 브런치 [햄치즈 크로와상 샌드위치],"['크로와상', '슬라이스치즈', '슬라이스햄', '치커리', '마요네즈', '홀그레인머스터드', '망고발사믹크림']"
고추장치킨카레볶음밥,[초간단]고추장 치킨 카레 볶음밥 - 남은 치킨 활용 법,"['밥', '남은치킨', '양파', '루꼴라 등 새싹채소', '고추장', '설탕', '카레가루', '파슬리가루']"
연어베이글샌드위치,베이글 훈제연어 샌드위치 연어베이글샌드위치,"['훈제연어', '로메인', '치커리', '양파', '블랙올리브', '케이퍼', '베이글', '크림치즈']"
스팸핫케이크,핫도그 같아요~~ 스팸 핫케이크,"['스팸', '양파', '계란', '물', '핫케익믹스 250g', '식용유']"
초코바나나오픈토스트,바나나 토스트 만들기 초코 토스트,"['식빵', '바나나', '땅콩버터', '판 초콜릿 34g']"
콘치즈계란말이,콘치즈 계란말이 만들기 아이 아침밥으로 좋아요 :),"['계란', '스위트콘', '슬라이스 치즈']"
체리초코컵케이크, 체리 초코 컵케이크 만들기,"['체리', '설탕', '리큐드 술', '레몬즙', '크림치즈', '생크림', '설탕']"
초콜릿크림치즈컵케이크,초콜릿 크림치즈 컵케이크 만들기｜효썸,"['크림치즈', '무염버터', '설탕', '달걀', '바닐라익스트랙', '다크 초콜릿', '무염버터', '달걀', '설탕', '박력분', '베이킹파우더', '바닐라익스트랙']"
오이계란샌드위치,오이계란샌드위치,"['식빵', '오이', '달걀', '슬라이스치즈', '슬라이스햄', '크림치즈', '스리라차소스', '마요네즈', '소금', '후춧가루']"
봄동게맛살계란말이,어린이반찬~ 봄동 게맛살계란말이!,"['봄동', '계란', '다진당근', '게맛살', '소금', '해바라기유']"
햄계란토스트,든든한 아침 햄계란토스트 만들기,"['양배추', '달걀', '당근', '대파', '소금', '후추', '식용유', '식빵', '샌드위치햄', '마요네즈', '케첩', '설탕', '버터']"
요거트두부계란찜,전자렌지로 초간단! 요거트 두부 계란찜,"['요거트', '계란', '당근', '양파', '연두부', '소금']"
블루베리오트밀팬케이크,블루베리오트밀팬케이크 노밀가루 노오일 노설탕 건강한 브런치,"['바나나', '계란', '바닐라에센스', '오트밀', '오트밀 가루', '블루베리', '메이플시럽', '플레인요구르트', '과일']"
